Date,Open,High,Low,Close,Adj Close,Volume,sd_y,sd_m,sd_w,Bollinger High,Bollinger Low,open_HA,close_HA,Stochastic oscillator,Bears Power,Bulls Power,RSI
2010-01-01,1.6182016134262085,1.6182016134262085,1.6131113767623901,1.6132936477661133,1.6132936477661133,0,,,,,,,,,,,
2010-01-04,1.6137100458145142,1.623903751373291,1.6065031290054321,1.6113698482513428,1.6113698482513428,0,,,,,,1.6157476305961609,1.6143810898065567,,,,
2010-01-05,1.6118632555007935,1.6155872344970703,1.5970104932785034,1.599078893661499,1.599078893661499,0,,,,,,1.6125399470329285,1.6060541421175003,,,,
2010-01-06,1.5993603467941284,1.6063225269317627,1.5943877696990967,1.602384328842163,1.602384328842163,0,,,,,,1.6054710745811462,1.6021414250135422,,,,
2010-01-07,1.6022045612335205,1.6058582067489624,1.5900778770446777,1.5933969020843506,1.5933969020843506,0,,,0.008365024370509127,,,1.6008723378181458,1.5975513309240341,,,,
2010-01-08,1.5938032865524292,1.6100986003875732,1.591799020767212,1.602410078048706,1.602410078048706,0,,,0.006524687589988714,,,1.5978007316589355,1.6005271077156067,,,,
2010-01-11,1.6082600355148315,1.6194593906402588,1.606787085533142,1.6112918853759766,1.6112918853759766,0,,,0.006495914953177754,,,1.5981066823005676,1.6089112609624863,,,,
2010-01-12,1.611499547958374,1.6196168661117554,1.6066062450408936,1.615169644355774,1.615169644355774,0,,,0.00853180368202645,,,1.609775960445404,1.6127921789884567,,,,
2010-01-13,1.615508794784546,1.6300981044769287,1.613918423652649,1.628611445426941,1.628611445426941,0,,,0.013303148150251238,,,1.613334596157074,1.6214906424283981,,,,
2010-01-14,1.62821364402771,1.6347347497940063,1.6253291368484497,1.6333998441696167,1.6333998441696167,0,,,0.01270489526000743,,,1.6220601201057434,1.628880962729454,,,,
2010-01-15,1.6337199211120605,1.6351090669631958,1.6222968101501465,1.6269950866699219,1.6269950866699219,0,,,0.0094068648655083,,,1.6308067440986633,1.6288019269704819,,,,
2010-01-18,1.629407525062561,1.6377333402633667,1.6254082918167114,1.63529634475708,1.63529634475708,0,,,0.007879419814938027,,,1.6303575038909912,1.6321988701820374,,,,
2010-01-19,1.6352159976959229,1.6457654237747192,1.6314810514450073,1.6356706619262695,1.6356706619262695,0,,,0.003963285545996859,,,1.6323519349098206,1.6363172680139542,,,,
2010-01-20,1.6362327337265015,1.6371703147888184,1.6248537302017212,1.6298059225082397,1.6298059225082397,0,,,0.003737966208538094,,,1.6354433298110962,1.6318183243274689,,0.007841263498578721,0.02015784808567589,59.4403726123896
2010-01-21,1.6303905248641968,1.6313214302062988,1.6131113767623901,1.620509147644043,1.620509147644043,0,,,0.006299950197962731,,,1.6330193281173706,1.6244903206825256,,-0.004416482789175946,0.013793570654732745,53.72884780771249
2010-01-22,1.6194857358932495,1.6284788846969604,1.6081048250198364,1.611006498336792,1.611006498336792,0,,,0.01058697089030889,,,1.6254498362541199,1.6182600110769272,-16.94099497439388,-0.00939708096640457,0.010976978710719454,49.82586717916256
2010-01-25,1.611499547958374,1.6262013912200928,1.609994888305664,1.6250121593475342,1.6250121593475342,0,,,0.009369514028117185,,,1.6152461171150208,1.619113638997078,11.078881964974165,-0.00935939380100792,0.006847109113420791,62.22737073084091
2010-01-26,1.624827265739441,1.6269950866699219,1.6097615957260132,1.614700198173523,1.614700198173523,0,,,0.007587724623582513,,,1.618255853652954,1.617428183555603,-3.9615448012484507,-0.01047239133289879,0.006761099611009902,55.44696964105138
2010-01-27,1.614700198173523,1.624405026435852,1.6112918853759766,1.6178088188171387,1.6178088188171387,0,,,0.005364582141644135,,,1.619763731956482,1.6183173656463623,-3.518412537451603,-0.01068581002099167,0.0024273310388838176,61.38895130127981
2010-01-28,1.6178088188171387,1.627630591392517,1.6116034984588623,1.614309310913086,1.614309310913086,0,,,0.005300097107845753,1.6416252171957075,1.5925268495119034,1.6162545084953308,1.617449477314949,-17.689694244787017,-0.011224142142704618,0.004802950790950167,55.85246474496533
2010-01-29,1.6146742105484009,1.6179397106170654,1.5983121395111084,1.5984909534454346,1.5984909534454346,0,,0.012632505409565608,0.009706577218667372,1.6422214332944731,1.59045036398107,1.6160590648651123,1.6077004671096802,-22.37126660210287,-0.02360114880970543,-0.003973577703748399,44.10619842059158
2010-02-01,1.5973930358886719,1.5976994037628174,1.5854644775390625,1.595252513885498,1.595252513885498,0,,0.013427828022827206,0.010413575660995218,1.6430203108865673,1.5880397529523915,1.6065825819969177,1.596249744296074,4.138657364381887,-0.035026158605303115,-0.022791232381548232,40.77545436175135
2010-02-02,1.595099925994873,1.5995649099349976,1.5908114910125732,1.599206805229187,1.599206805229187,0,,0.013862554006169257,0.010267307968092245,1.6430106461900755,1.5880622088056522,1.596322774887085,1.5964764952659607,9.656781804889688,-0.027578813689095538,-0.018825394766671222,35.069198957899516
2010-02-03,1.5993090867996216,1.6069936752319336,1.5885119438171387,1.5920017957687378,1.5920017957687378,0,,0.014340430600069563,0.00857414050303542,1.643894414829149,1.5861401868592362,1.59715336561203,1.59616519510746,-5.779747654566027,-0.0269213574273246,-0.008439626012529677,29.482828702959722
2010-02-04,1.59190034866333,1.5919257402420044,1.5735392570495605,1.5769885778427124,1.5769885778427124,0,,0.016337509772974667,0.009072471296648382,1.646400993908457,1.5819927753557643,1.5956554412841797,1.5845272541046143,-8.026427416885355,-0.03832215070724487,-0.019935667514801025,27.16489441039772
2010-02-05,1.5769885778427124,1.5778096914291382,1.556299090385437,1.565802812576294,1.565802812576294,0,,0.018916540599595907,0.014009555930446494,1.6509255667558356,1.5738074759611442,1.5844444632530212,1.5710890144109726,1.8761614332441674,-0.05059849364416946,-0.02908789260046829,19.08081628842926
2010-02-08,1.5597946643829346,1.5660481452941895,1.5537842512130737,1.5576082468032837,1.5576082468032837,0,,0.02226879467546867,0.01739884723917488,1.6553712579332174,1.5639934209264934,1.5713956952095032,1.5622090846300125,-2.075538609402976,-0.04753744602203369,-0.03527355194091797,17.527994945983707
